MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA,sold_price_bin,total_bed_bath,sold_price_log,lot_acres_log,sold_price_category,zip,city,state_id,price_per_sqrt_ft,cv,maintenance_cost,volatility_risk,sold_price_risk,maintenance_risk,age_risk,weighted_score,final_risk,risk_category
21722733,829000.0,85718,-110.877798,32.335447,3.29,7606.0,1984,3,4.0,2964.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator",2,"Carpet, Ceramic Tile, Natural Stone",0.1707056319050757,"(727000.0, 900000.0]",7.0,13.627976640389322,1.4562867329399256,High,85718,Tucson,AZ,279.6896086369771,0.23009985797140417,7606.170705631905,Low,Medium,Medium,High,1.6,Medium,3
21712762,802300.0,85750,-110.870445,32.315266,1.9,9554.17,1993,4,3.0,4258.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",43.0,"(727000.0, 900000.0]",7.0,13.595239128157523,1.0647107369924282,High,85750,Tucson,AZ,188.42179426961013,0.2476370394592814,9597.17,Medium,Medium,High,Low,2.0,Medium,3
21819991,843000.0,85718,-110.882751,32.323448,1.17,6327.69,1973,4,4.0,3633.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Microwave: Stainless, Oven: Stainless",2,"Carpet, Natural Stone",258.0,"(727000.0, 900000.0]",8.0,13.64472342322291,0.7747271675523681,High,85718,Tucson,AZ,232.0396366639141,0.23009985797140417,6585.69,Low,High,Medium,High,1.9,Medium,3
21907825,850000.0,85749,-110.704338,32.246575,5.15,7199.74,1991,4,4.0,3815.0,2.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite Slab",2,"Carpet, Mexican Tile",20.0,"(727000.0, 900000.0]",8.0,13.652992804936396,1.8164520818184269,High,85749,Tucson,AZ,222.80471821756225,0.29008670230429356,7219.74,High,High,Medium,Low,2.7,High,1
21401955,839000.0,85742,-111.026733,32.416818,3.32,7472.65,2008,4,3.0,3128.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Concrete, Other",130.0,"(727000.0, 900000.0]",7.0,13.639967177343744,1.463255402256019,High,85742,Tucson,AZ,268.2225063938619,0.18745881575170323,7602.65,Low,High,Medium,Low,1.7,Medium,3
21504500,825000.0,85739,-110.858667,32.544862,0.37,4719.96,2005,3,4.0,3649.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",156.0,"(727000.0, 900000.0]",7.0,13.623139877437296,0.3148107398400335,High,85739,Tucson,AZ,226.08933954508083,0.5515161133822905,4875.96,High,Medium,Medium,Low,2.4000000000000004,Medium,3
21510974,755000.0,85749,-110.72887,32.271945,4.29,2668.63,2014,5,4.0,4183.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",0.0,"(727000.0, 900000.0]",9.0,13.534474352733596,1.665818245870208,High,85749,Tucson,AZ,180.49246951948362,0.29008670230429356,2668.63,High,Medium,Low,Low,2.3000000000000003,Medium,3
21533470,825000.0,85718,-110.910072,32.293293,1.8,10262.09,1996,4,4.0,3609.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",193.0,"(727000.0, 900000.0]",8.0,13.623139877437296,1.0296194171811583,High,85718,Tucson,AZ,228.595178719867,0.23009985797140417,10455.09,Low,Medium,High,Low,1.5000000000000002,Medium,3
21605416,825000.0,85749,-110.761937,32.29936,3.3,7116.9,2003,4,4.0,4340.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Wood",126.0,"(727000.0, 900000.0]",8.0,13.623139877437296,1.4586150226995167,High,85749,Tucson,AZ,190.0921658986175,0.29008670230429356,7242.9,High,Medium,Medium,Low,2.4000000000000004,Medium,3
21532424,785000.0,85749,-110.767644,32.306015,3.44,11900.96,2006,4,4.0,5205.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",54.0,"(727000.0, 900000.0]",8.0,13.573440270649083,1.4906543764441331,High,85749,Tucson,AZ,150.81652257444765,0.29008670230429356,11954.96,High,Medium,High,Low,2.5000000000000004,High,1
21620686,800000.0,85718,-110.938633,32.293079,3.44,7820.01,1948,4,3.0,4059.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Mexican Tile",50.0,"(727000.0, 900000.0]",7.0,13.592368256649284,1.4906543764441331,High,85718,Tucson,AZ,197.0928800197093,0.23009985797140417,7870.01,Low,Medium,Medium,High,1.6,Medium,3
21605252,825000.0,85718,-110.917743,32.288617,1.48,8010.55,2002,3,3.0,3099.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",193.0,"(727000.0, 900000.0]",6.0,13.623139877437296,0.9082585601768908,High,85718,Tucson,AZ,266.21490803484994,0.23009985797140417,8203.55,Low,Medium,High,Low,1.5000000000000002,Medium,3
21624872,835000.0,85750,-110.824995,32.288307,1.62,9505.76,2000,4,4.0,3824.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",125.0,"(727000.0, 900000.0]",8.0,13.635188201437066,0.9631743177730056,High,85750,Tucson,AZ,218.35774058577405,0.2476370394592814,9630.76,Medium,High,High,Low,2.3000000000000003,Medium,3
21510150,775000.0,85718,-110.924586,32.296048,1.1,8535.07,1995,4,4.0,4154.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Mexican Tile",146.0,"(727000.0, 900000.0]",8.0,13.560619598657231,0.7419373447293773,High,85718,Tucson,AZ,186.56716417910448,0.23009985797140417,8681.07,Low,Medium,High,Low,1.5000000000000002,Medium,3
21632804,805000.0,85755,-110.96867,32.459559,1.21,8745.19,2006,3,4.0,3561.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Concrete,124.0,"(727000.0, 900000.0]",7.0,13.598598798635951,0.7929925155296614,High,85755,Tucson,AZ,226.0600954787981,0.23487108529113146,8869.19,Medium,Medium,High,Low,2.0,Medium,3
21112738,795000.0,85750,-110.869301,32.327174,1.0,5865.0,1993,4,4.0,3470.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Ceramic Tile, Concrete",39.0,"(727000.0, 900000.0]",8.0,13.586098651497313,0.6931471805599453,High,85750,Tucson,AZ,229.10662824207492,0.2476370394592814,5904.0,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21126664,803000.0,85718,-110.937707,32.346373,0.85,6548.33,1991,5,4.0,3665.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Natural Stone",111.0,"(727000.0, 900000.0]",9.0,13.596111238258136,0.6151856390902335,High,85718,Tucson,AZ,219.09959072305594,0.23009985797140417,6659.33,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21226074,815000.0,85718,-110.942529,32.296529,1.9,3796.93,1936,4,4.0,2970.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator",3,Concrete,0.0,"(727000.0, 900000.0]",8.0,13.610944619216111,1.0647107369924282,High,85718,Tucson,AZ,274.4107744107744,0.23009985797140417,3796.93,Low,Medium,Low,High,1.5000000000000002,Medium,3
21227809,808750.0,85755,-110.967221,32.459622,1.4,7649.0,1998,3,3.0,3426.0,3.0,"Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",98.0,"(727000.0, 900000.0]",6.0,13.603246361272529,0.8754687373538999,High,85755,Tucson,AZ,236.06246351430238,0.23487108529113146,7747.0,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21303155,750000.0,85750,-110.844197,32.326666,0.56,7000.5,2000,3,3.0,3330.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Natural Stone",122.0,"(727000.0, 900000.0]",6.0,13.527829818844936,0.4446858212614457,High,85750,Tucson,AZ,225.22522522522522,0.2476370394592814,7122.5,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21317194,851000.0,85718,-110.899014,32.317203,0.51,6919.43,2002,5,4.0,4446.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone, Wood",80.0,"(727000.0, 900000.0]",9.0,13.654168582642953,0.412109650826833,High,85718,Tucson,AZ,191.40800719748088,0.23009985797140417,6999.43,Low,High,Medium,Low,1.7,Medium,3
21725179,835000.0,85750,-110.861685,32.289028,1.05,6069.94,1987,4,3.0,3550.0,2.0,"Compactor, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: granite, Oven: double wall",0,"Ceramic Tile, Wood",33.0,"(727000.0, 900000.0]",7.0,13.635188201437066,0.7178397931503169,High,85750,Tucson,AZ,235.2112676056338,0.2476370394592814,6102.94,Medium,High,Medium,Low,2.2,Medium,3
21704232,827000.0,85750,-110.844413,32.303983,0.96,9750.0,2000,5,4.0,4079.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",2,"Carpet, Ceramic Tile",40.0,"(727000.0, 900000.0]",9.0,13.62556118319494,0.6729444732424258,High,85750,Tucson,AZ,202.74577102230938,0.2476370394592814,9790.0,Medium,Medium,High,Low,2.0,Medium,3
21803306,771500.0,85750,-110.854112,32.325539,1.1,10137.0,1992,3,4.0,3989.0,2.0,"Desk, Dishwasher, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Cabinet, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Other, Microwave: Built In White, Oven: Built In Off White",2,"Carpet, Ceramic Tile, Mexican Tile, Natural Stone",166.66,"(727000.0, 900000.0]",7.0,13.556093246960792,0.7419373447293773,High,85750,Tucson,AZ,193.40686888944597,0.2476370394592814,10303.66,Medium,Medium,High,Low,2.0,Medium,3
21728155,800000.0,85747,-110.726422,32.106516,3.8,8161.28,2005,4,4.0,4902.0,3.0,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Water Purifier, Microwave: Convection",4,"Carpet, Concrete, Natural Stone, Wood",0.0796606151588631,"(727000.0, 900000.0]",8.0,13.592368256649284,1.5686159179138452,High,85747,Tucson,AZ,163.19869441044472,0.3696739014823274,8161.359660615159,High,Medium,High,Low,2.5000000000000004,High,1
21828915,822500.0,85718,-110.938324,32.338445,0.93,8869.54,1999,4,3.0,3474.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite",1,"Carpet, Natural Stone",157.0,"(727000.0, 900000.0]",7.0,13.620104977426395,0.6575200029167942,High,85718,Tucson,AZ,236.75877950489348,0.23009985797140417,9026.54,Low,Medium,High,Low,1.5000000000000002,Medium,3
21705930,815000.0,85755,-111.00943,32.467867,1.02,2698.6,2018,3,3.0,2644.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,Natural Stone,213.0,"(727000.0, 900000.0]",6.0,13.610944619216111,0.7030975114131134,High,85755,Tucson,AZ,308.2450832072617,0.23487108529113146,2911.6,Medium,Medium,Low,Low,1.8000000000000003,Medium,3
21832814,820000.0,85742,-111.064241,32.396889,3.31,7265.46,2015,4,3.0,3521.0,4.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: SLAB GRANITE, Microwave: BUILT IN, Oven: BUILT IN",1,"Carpet, Natural Stone",0.142450281880389,"(727000.0, 900000.0]",7.0,13.617060838751888,1.4609379041156565,High,85742,Tucson,AZ,232.88838398182335,0.18745881575170323,7265.60245028188,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21809053,801000.0,85749,-110.725558,32.282656,1.09,7657.0,1994,5,4.0,4451.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Viking Appliances",4,"Carpet, Mexican Tile",8.33,"(727000.0, 900000.0]",9.0,13.593617474489168,0.7371640659767197,High,85749,Tucson,AZ,179.95955964951696,0.29008670230429356,7665.33,High,Medium,Medium,Low,2.4000000000000004,Medium,3
3059704,750000.0,85622,-111.001762,31.841975,2.72,7169.9,1995,6,7.0,6717.347826086957,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Microwave, Oven",3,Ceramic Tile,0.0,"(727000.0, 900000.0]",13.0,13.527829818844936,1.3137236682850553,High,85622,Green Valley,AZ,111.65120809843428,0.2098672873618149,7169.9,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21904043,835000.0,85739,-110.863745,32.552031,0.28,5079.64,2006,3,4.0,3434.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Stonite, Microwave: Stainless Steel, Oven: Double Oven",1,"Carpet, Ceramic Tile, Natural Stone",180.0,"(727000.0, 900000.0]",7.0,13.635188201437066,0.2468600779315258,High,85739,Tucson,AZ,243.15666860803728,0.5515161133822905,5259.64,High,High,Medium,Low,2.7,High,1
21900957,825000.0,85658,-111.052329,32.479253,2.42,16439.73,2003,5,4.0,4618.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless Steel",2,"Carpet, Ceramic Tile",148.0,"(727000.0, 900000.0]",9.0,13.623139877437296,1.229640551074514,High,85658,Marana,AZ,178.64876569943698,0.3926767832167278,16587.73,High,Medium,High,Low,2.5000000000000004,High,1
21906937,815000.0,85755,-110.975998,32.433075,1.54,11126.4,2009,5,4.0,4289.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator",1,"Carpet, Ceramic Tile",76.0,"(727000.0, 900000.0]",9.0,13.610944619216111,0.9321640810304452,High,85755,Tucson,AZ,190.0209839123339,0.23487108529113146,11202.4,Medium,Medium,High,Low,2.0,Medium,3
21912038,750000.0,85755,-110.9858,32.465139,0.31,9028.97,2016,2,3.0,2758.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Convection",1,Ceramic Tile,0.0,"(727000.0, 900000.0]",5.0,13.527829818844936,0.2700271372130601,High,85755,Tucson,AZ,271.9361856417694,0.23487108529113146,9028.97,Medium,Medium,High,Low,2.0,Medium,3
21900076,800000.0,85750,-110.838005,32.320776,0.74,9706.08,1989,4,3.0,3738.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: Tile, Oven: Double",1,"Carpet, Ceramic Tile, Mexican Tile, Natural Stone",142.0,"(727000.0, 900000.0]",7.0,13.592368256649284,0.5538851132264376,High,85750,Tucson,AZ,214.01819154628143,0.2476370394592814,9848.08,Medium,Medium,High,Low,2.0,Medium,3
21920055,811250.0,85715,-110.859265,32.258721,0.57,7251.5,1963,4,4.0,3742.0,2.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: Granite",2,"Carpet, Ceramic Tile, Wood",119.66,"(727000.0, 900000.0]",8.0,13.606332779665316,0.4510756193602167,High,85715,Tucson,AZ,216.79583110636023,0.27190396342319195,7371.16,High,Medium,Medium,High,2.6000000000000005,High,1
21402074,822500.0,85750,-110.866223,32.321467,0.52,7152.0,1994,5,4.0,4340.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",50.0,"(727000.0, 900000.0]",9.0,13.620104977426395,0.418710334858185,High,85750,Tucson,AZ,189.51612903225808,0.2476370394592814,7202.0,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21425623,775000.0,85750,-110.863742,32.332763,1.09,8375.0,1986,4,4.0,4393.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",202.0,"(727000.0, 900000.0]",8.0,13.560619598657231,0.7371640659767197,High,85750,Tucson,AZ,176.41702708854996,0.2476370394592814,8577.0,Medium,Medium,High,High,2.2,Medium,3
21600376,800000.0,85716,-110.922711,32.225597,0.67,5634.49,1929,4,5.0,5412.0,2.0,"Dishwasher, Refrigerator, Oven",4,"Carpet, Ceramic Tile, Vinyl",0.0,"(727000.0, 900000.0]",9.0,13.592368256649284,0.5128236264286637,High,85716,Tucson,AZ,147.81966001478196,0.21424462821027795,5634.49,Low,Medium,Medium,High,1.6,Medium,3
21207408,800000.0,85718,-110.910621,32.294134,1.65,8296.43,1993,5,4.0,4446.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",193.0,"(727000.0, 900000.0]",9.0,13.592368256649284,0.9745596399981308,High,85718,Tucson,AZ,179.9370220422852,0.23009985797140417,8489.43,Low,Medium,High,Low,1.5000000000000002,Medium,3
21628887,820000.0,85745,-111.065113,32.25752,2.2,7545.12,1999,4,5.0,4087.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Wood",0.0,"(727000.0, 900000.0]",9.0,13.617060838751888,1.1631508098056809,High,85745,Tucson,AZ,200.63616344506974,0.27827454328546114,7545.12,High,Medium,Medium,Low,2.4000000000000004,Medium,3
21732335,785000.0,85743,-111.088331,32.311675,3.3,9627.35,2004,4,4.0,3850.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: elec, Oven: Double",1,Concrete,74.0,"(727000.0, 900000.0]",8.0,13.573440270649083,1.4586150226995167,High,85743,Tucson,AZ,203.8961038961039,0.21136641655748142,9701.35,Low,Medium,High,Low,1.5000000000000002,Medium,3
21814146,820000.0,85755,-110.967221,32.459605,1.33,9880.37,1998,3,3.0,3104.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: -",3,"Carpet, Natural Stone",107.0,"(727000.0, 900000.0]",6.0,13.617060838751888,0.8458682675776092,High,85755,Tucson,AZ,264.17525773195877,0.23487108529113146,9987.37,Medium,Medium,High,Low,2.0,Medium,3
21832899,810000.0,85750,-110.830877,32.316971,1.11,7895.11,1990,4,3.0,3153.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: yes, Microwave: Stainless, Oven: yes",4,"Carpet, Mexican Tile, Natural Stone",67.0,"(727000.0, 900000.0]",7.0,13.60479076121576,0.7466879474879752,High,85750,Tucson,AZ,256.8981921979068,0.2476370394592814,7962.11,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21832431,825000.0,85749,-110.713888,32.268533,3.49,7567.13,1996,4,4.0,3906.0,5.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",2,"Carpet, Ceramic Tile, Concrete",0.1581476985607705,"(727000.0, 900000.0]",8.0,13.623139877437296,1.501852701754163,High,85749,Tucson,AZ,211.21351766513058,0.29008670230429356,7567.288147698561,High,Medium,Medium,Low,2.4000000000000004,Medium,3
21830216,790000.0,85718,-110.918667,32.305535,1.87,1045.42,2017,4,4.0,3200.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2,"Carpet, Natural Stone",84.0,"(727000.0, 900000.0]",8.0,13.579789490265188,1.0543120297715298,High,85718,Tucson,AZ,246.875,0.23009985797140417,1129.42,Low,Medium,Low,Low,1.3000000000000003,Low,2
21725741,830000.0,85658,-111.092913,32.458419,0.58,9877.36,2006,3,4.0,3811.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Wood, Other: Porcelain Tile",88.0,"(727000.0, 900000.0]",7.0,13.629182184591333,0.4574248470388754,High,85658,Marana,AZ,217.7906061401207,0.3926767832167278,9965.36,High,Medium,High,Low,2.5000000000000004,High,1
21824073,815000.0,85730,-110.764171,32.172707,3.3,2738.41,2018,4,4.0,4175.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Countertops: granite, Microwave: built in, Oven: yes",1,Ceramic Tile,0.1267528652000076,"(727000.0, 900000.0]",8.0,13.610944619216111,1.4586150226995167,High,85730,Tucson,AZ,195.20958083832335,0.18217775147826162,2738.5367528652,Low,Medium,Low,Low,1.3000000000000003,Low,2
21320407,805000.0,85749,-110.703436,32.248174,4.5,8405.06,1999,5,4.0,3600.0,8.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",25.0,"(727000.0, 900000.0]",9.0,13.598598798635951,1.7047480922384253,High,85749,Tucson,AZ,223.61111111111111,0.29008670230429356,8430.06,High,Medium,High,Low,2.5000000000000004,High,1
21323306,810000.0,85718,-110.898909,32.321575,0.42,6662.0,2001,5,4.0,4446.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone, Wood",80.0,"(727000.0, 900000.0]",9.0,13.60479076121576,0.3506568716131693,High,85718,Tucson,AZ,182.18623481781376,0.23009985797140417,6742.0,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21708554,793008.0,85718,-110.917737,32.311985,1.04,7281.0,1993,4,3.0,3692.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator",4,"Carpet, Ceramic Tile, Natural Stone, Wood",195.0,"(727000.0, 900000.0]",7.0,13.583589849859012,0.712949807856125,High,85718,Tucson,AZ,214.79089924160346,0.23009985797140417,7476.0,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21401597,834500.0,85755,-110.998048,32.44599,8.11,6551.0,1985,3,4.0,2969.0,8.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Mexican Tile, Natural Stone",42.0,"(727000.0, 900000.0]",7.0,13.634589220405658,2.209372711271867,High,85755,Tucson,AZ,281.07106769956215,0.23487108529113146,6593.0,Medium,Medium,Medium,High,2.1,Medium,3
21907145,825000.0,85747,-110.742856,32.163255,3.43,1322.68,2017,4,4.0,4560.0,4.0,"Dishwasher, Freezer, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless",4,Concrete,115.0,"(727000.0, 900000.0]",8.0,13.623139877437296,1.4883995840570443,High,85747,Tucson,AZ,180.92105263157896,0.3696739014823274,1437.68,High,Medium,Low,Low,2.3000000000000003,Medium,3
21611054,830000.0,85718,-110.88587,32.302642,1.56,6215.0,1998,3,3.0,3243.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",12.0,"(727000.0, 900000.0]",6.0,13.629182184591333,0.9400072584914712,High,85718,Tucson,AZ,255.93586185630588,0.23009985797140417,6227.0,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21525910,789000.0,85718,-110.885561,32.331293,0.9,5325.41,1963,5,5.0,4279.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Natural Stone, Wood",258.0,"(727000.0, 900000.0]",10.0,13.578522867254332,0.6418538861723948,High,85718,Tucson,AZ,184.38887590558542,0.23009985797140417,5583.41,Low,Medium,Medium,High,1.6,Medium,3
21627980,815000.0,85755,-110.9802,32.459632,0.44,9867.63,2008,3,4.0,3014.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",167.0,"(727000.0, 900000.0]",7.0,13.610944619216111,0.3646431135879092,High,85755,Tucson,AZ,270.4047777040478,0.23487108529113146,10034.63,Medium,Medium,High,Low,2.0,Medium,3
21040927,765000.0,85718,-110.928527,32.299422,2.7,6031.0,1955,5,8.0,4274.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Mexican Tile",0.0,"(727000.0, 900000.0]",13.0,13.54763241999736,1.308332819650179,High,85718,Tucson,AZ,178.98923724847918,0.23009985797140417,6031.0,Low,Medium,Medium,High,1.6,Medium,3
21302401,825000.0,85750,-110.822293,32.283541,0.6,8579.0,2006,4,4.0,3674.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",110.0,"(727000.0, 900000.0]",8.0,13.623139877437296,0.4700036292457356,High,85750,Tucson,AZ,224.55089820359282,0.2476370394592814,8689.0,Medium,Medium,High,Low,2.0,Medium,3
21320525,800000.0,85718,-110.887925,32.330931,1.14,8518.0,1993,3,4.0,4168.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",149.0,"(727000.0, 900000.0]",7.0,13.592368256649284,0.76080582903376,High,85718,Tucson,AZ,191.93857965451056,0.23009985797140417,8667.0,Low,Medium,High,Low,1.5000000000000002,Medium,3
21331116,789000.0,85755,-110.982209,32.427377,0.96,7988.84,2007,4,4.0,4620.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",66.0,"(727000.0, 900000.0]",8.0,13.578522867254332,0.6729444732424258,High,85755,Tucson,AZ,170.7792207792208,0.23487108529113146,8054.84,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21725424,800000.0,85755,-110.949062,32.451503,0.82,9036.02,1998,4,3.0,3580.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator",1,"Carpet, Natural Stone",70.0,"(727000.0, 900000.0]",7.0,13.592368256649284,0.598836501088704,High,85755,Tucson,AZ,223.46368715083798,0.23487108529113146,9106.02,Medium,Medium,High,Low,2.0,Medium,3
21921288,792500.0,85718,-110.931493,32.341442,1.05,8151.89,1998,4,4.0,3778.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: microwave, Oven: oven",2,"Carpet, Natural Stone, Wood",100.0,"(727000.0, 900000.0]",8.0,13.58294904656243,0.7178397931503169,High,85718,Tucson,AZ,209.76707252514558,0.23009985797140417,8251.89,Low,Medium,High,Low,1.5000000000000002,Medium,3
